JAR,Number of Correct APIs,Number of Wrong APIs,Failure Rate for APIs,Model Confidence for APIs,Hallucinations for APIs,API,Sample,Number of Correct FQNs,Number of Wrong FQNs,Failure Rate for FQNs,Model Confidence for Code and FQNs,Project Path,Build Status,Build Message,Hallucinations for FQNs,Usages
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,FileSystemXmlApplicationContext,5,1,0,0.0,0.699673593044281,Projects/spring-context-5.3.18/FileSystemXmlApplicationContext/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,AnnotationConfigApplicationContext,1,0,0,1,0.5985894203186035,Projects/spring-context-5.3.18/FileSystemXmlApplicationContext/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,AnnotationConfigApplicationContext,2,2,0,0.0,0.4349486827850342,Projects/spring-context-5.3.18/AnnotationConfigApplicationContext/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,AnnotationConfigApplicationContext,3,1,0,0.0,0.5627639293670654,Projects/spring-context-5.3.18/AnnotationConfigApplicationContext/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,AnnotationConfigApplicationContext,4,0,0,1,0.4543207585811615,Projects/spring-context-5.3.18/AnnotationConfigApplicationContext/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,AnnotationConfigApplicationContext,5,2,0,0.0,0.621288001537323,Projects/spring-context-5.3.18/AnnotationConfigApplicationContext/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,StaticApplicationContext,1,1,0,0.0,0.5152307748794556,Projects/spring-context-5.3.18/StaticApplicationContext/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,StaticApplicationContext,2,1,2,0.6666666666666666,0.7492843866348267,Projects/spring-context-5.3.18/StaticApplicationContext/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,StaticApplicationContext,3,4,0,0.0,0.5715712308883667,Projects/spring-context-5.3.18/StaticApplicationContext/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,StaticApplicationContext,4,1,0,0.0,0.4242946207523346,Projects/spring-context-5.3.18/StaticApplicationContext/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,StaticApplicationContext,5,0,0,1,0.5613433122634888,Projects/spring-context-5.3.18/StaticApplicationContext/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericApplicationContext,1,0,2,1.0,0.5252975821495056,Projects/spring-context-5.3.18/StaticApplicationContext/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericApplicationContext,2,1,0,0.0,0.3949158191680908,Projects/spring-context-5.3.18/GenericApplicationContext/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericApplicationContext,3,2,1,0.3333333333333333,0.5195767283439636,Projects/spring-context-5.3.18/GenericApplicationContext/sample_2/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericApplicationContext,4,2,0,0.0,0.6684181094169617,Projects/spring-context-5.3.18/GenericApplicationContext/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericApplicationContext,5,1,0,0.0,0.44367775321006775,Projects/spring-context-5.3.18/GenericApplicationContext/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericGroovyApplicationContext,1,0,0,1,0.6455140113830566,Projects/spring-context-5.3.18/GenericApplicationContext/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericGroovyApplicationContext,2,1,0,0.0,0.5449360609054565,Projects/spring-context-5.3.18/GenericGroovyApplicationContext/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericGroovyApplicationContext,3,1,0,0.0,0.4997462332248688,Projects/spring-context-5.3.18/GenericGroovyApplicationContext/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericGroovyApplicationContext,4,1,0,0.0,0.5628266334533691,Projects/spring-context-5.3.18/GenericGroovyApplicationContext/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericGroovyApplicationContext,5,1,1,0.5,0.6441007852554321,Projects/spring-context-5.3.18/GenericGroovyApplicationContext/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericXmlApplicationContext,1,1,0,0.0,0.5414977669715881,Projects/spring-context-5.3.18/GenericXmlApplicationContext/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericXmlApplicationContext,2,1,0,0.0,0.5667579770088196,Projects/spring-context-5.3.18/GenericXmlApplicationContext/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericXmlApplicationContext,3,1,0,0.0,0.5364057421684265,Projects/spring-context-5.3.18/GenericXmlApplicationContext/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericXmlApplicationContext,4,2,0,0.0,0.4908486008644104,Projects/spring-context-5.3.18/GenericXmlApplicationContext/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1264
spring-context-5.3.18.jar,7,9,0.5625,0.8164851665496826,Partially Present. Need manual review.,GenericXmlApplicationContext,5,0,0,1,0.2515203058719635,Projects/spring-context-5.3.18/GenericXmlApplicationContext/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1264
hsqldb-2.7.1.jar,0,0,1.0,0.570476233959198,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,299
scalajs-library_2.13-1.15.0.jar,0,0,1.0,0.5893180966377258,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,180
jaxb-impl-4.0.1.jar,0,0,1.0,0.5893580317497253,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,483
